method,feature_set,sample_id,dataset,x,y
tsne,OpenFace,third_quarter_0100_10s,private,30.416545867919922,-8.780682563781738
tsne,OpenFace,third_quarter_0101_10s,private,29.524433135986328,-7.004495620727539
tsne,OpenFace,third_quarter_0102_10s,private,31.297529220581055,-5.410683631896973
tsne,OpenFace,third_quarter_0103_10s,private,29.472864151000977,-4.742359638214111
tsne,OpenFace,third_quarter_0104_10s,private,29.46481704711914,-5.290462017059326
tsne,OpenFace,third_quarter_0105_10s,private,30.360023498535156,-6.791974067687988
tsne,OpenFace,third_quarter_0106_10s,private,28.88060188293457,-7.407684803009033
tsne,OpenFace,third_quarter_0107_10s,private,28.831523895263672,-5.960925579071045
tsne,OpenFace,third_quarter_0110_10s,private,30.476730346679688,-9.593607902526855
tsne,OpenFace,third_quarter_0112_10s,private,29.87343978881836,-7.605269908905029
tsne,OpenFace,third_quarter_0115_10s,private,42.024940490722656,-3.9225516319274902
tsne,OpenFace,third_quarter_0116_10s,private,45.67110061645508,4.985965251922607
tsne,OpenFace,third_quarter_0117_10s,private,36.40438461303711,-1.3649812936782837
tsne,OpenFace,third_quarter_0118_10s,private,36.64946365356445,-1.3056901693344116
tsne,OpenFace,third_quarter_0119_10s,private,36.27550506591797,-1.008700966835022
tsne,OpenFace,third_quarter_0120_10s,private,36.302249908447266,0.4053305685520172
tsne,OpenFace,third_quarter_0122_10s,private,37.24907684326172,-0.05156838521361351
tsne,OpenFace,third_quarter_0123_10s,private,36.84676742553711,-0.47575291991233826
tsne,OpenFace,third_quarter_0124_10s,private,36.860679626464844,0.416704386472702
tsne,OpenFace,third_quarter_0125_10s,private,37.069862365722656,0.7805130481719971
tsne,OpenFace,third_quarter_0126_10s,private,38.06674575805664,1.0823079347610474
tsne,OpenFace,third_quarter_0127_10s,private,39.011138916015625,0.12551023066043854
tsne,OpenFace,third_quarter_0128_10s,private,38.92757034301758,0.7358920574188232
tsne,OpenFace,third_quarter_0129_10s,private,41.87765121459961,-2.6112146377563477
tsne,OpenFace,third_quarter_0130_10s,private,46.17375946044922,4.142312049865723
tsne,OpenFace,third_quarter_0131_10s,private,27.47489356994629,-14.352465629577637
tsne,OpenFace,third_quarter_0132_10s,private,20.563907623291016,8.47996711730957
tsne,OpenFace,third_quarter_0133_10s,private,34.83927917480469,-3.762791633605957
tsne,OpenFace,third_quarter_0134_10s,private,49.000816345214844,4.263570785522461
tsne,OpenFace,third_quarter_0135_10s,private,38.48756408691406,2.2968804836273193
tsne,OpenFace,third_quarter_0137_10s,private,15.653545379638672,6.449703693389893
tsne,OpenFace,third_quarter_0138_10s,private,47.2755012512207,1.4040578603744507
tsne,OpenFace,third_quarter_0139_10s,private,39.987762451171875,-14.88910961151123
tsne,OpenFace,third_quarter_0140_10s,private,30.836204528808594,-3.2542471885681152
tsne,OpenFace,third_quarter_0141_10s,private,18.182222366333008,6.955850124359131
tsne,OpenFace,third_quarter_0143_10s,private,23.219022750854492,-14.518501281738281
tsne,OpenFace,third_quarter_0147_10s,private,21.505937576293945,-15.896679878234863
tsne,OpenFace,third_quarter_0149_10s,private,51.55624008178711,5.658045768737793
tsne,OpenFace,third_quarter_0150_10s,private,17.25111961364746,7.229805946350098
tsne,OpenFace,third_quarter_0151_10s,private,37.00956726074219,7.363379001617432
tsne,OpenFace,third_quarter_0152_10s,private,40.53291702270508,-13.054900169372559
tsne,OpenFace,third_quarter_0153_10s,private,49.84891128540039,2.711536169052124
tsne,OpenFace,third_quarter_0154_10s,private,15.395133972167969,5.553478717803955
tsne,OpenFace,third_quarter_0156_10s,private,34.91337203979492,4.395793437957764
tsne,OpenFace,third_quarter_0157_10s,private,50.24370574951172,1.332460641860962
tsne,OpenFace,third_quarter_0158_10s,private,34.82466506958008,-1.0011533498764038
tsne,OpenFace,third_quarter_0160_10s,private,27.51310920715332,-14.278543472290039
tsne,OpenFace,third_quarter_0161_10s,private,21.14459228515625,8.938620567321777
tsne,OpenFace,third_quarter_0162_10s,private,36.37580871582031,-4.30133056640625
tsne,OpenFace,third_quarter_0166_10s,private,14.536163330078125,5.19994592666626
tsne,OpenFace,third_quarter_0167_10s,private,15.065642356872559,4.9135284423828125
tsne,OpenFace,third_quarter_0168_10s,private,48.85940933227539,2.1342780590057373
tsne,OpenFace,third_quarter_0169_10s,private,39.928070068359375,-14.299206733703613
tsne,OpenFace,third_quarter_0170_10s,private,38.1864128112793,-6.972321510314941
tsne,OpenFace,third_quarter_0171_10s,private,19.587379455566406,8.431087493896484
tsne,OpenFace,third_quarter_0172_10s,private,45.05156707763672,-13.882024765014648
tsne,OpenFace,third_quarter_0174_10s,private,42.9737548828125,-0.10968343168497086
tsne,OpenFace,third_quarter_0178_10s,private,40.86054992675781,2.6090307235717773
tsne,OpenFace,third_quarter_0180_10s,private,44.74881362915039,-13.71279239654541
tsne,OpenFace,third_quarter_0181_10s,private,38.01829147338867,-6.35614013671875
tsne,OpenFace,third_quarter_0183_10s,private,51.307186126708984,3.968076229095459
tsne,OpenFace,third_quarter_0184_10s,private,15.180763244628906,6.258549213409424
tsne,OpenFace,third_quarter_0188_10s,private,35.737388610839844,-6.196924686431885
tsne,OpenFace,third_quarter_0189_10s,private,17.232303619384766,-4.242001056671143
tsne,OpenFace,third_quarter_0190_10s,private,20.203237533569336,-6.4792656898498535
tsne,OpenFace,third_quarter_0191_10s,private,21.14768409729004,3.7577991485595703
tsne,OpenFace,third_quarter_0193_10s,private,49.26838684082031,4.303508281707764
tsne,OpenFace,third_quarter_0194_10s,private,42.01374435424805,-3.8889496326446533
tsne,OpenFace,third_quarter_0196_10s,private,15.008935928344727,6.007964134216309
tsne,OpenFace,third_quarter_0208_10s,private,26.355457305908203,-8.518171310424805
tsne,OpenFace,third_quarter_0212_10s,private,46.612117767333984,11.157265663146973
tsne,OpenFace,third_quarter_0213_10s,private,39.13677215576172,4.440707683563232
tsne,OpenFace,third_quarter_0214_10s,private,43.835426330566406,3.6451845169067383
tsne,OpenFace,third_quarter_0215_10s,private,15.213797569274902,13.982077598571777
tsne,OpenFace,third_quarter_0216_10s,private,29.998125076293945,-0.8469154834747314
tsne,OpenFace,third_quarter_0220_10s,private,37.042057037353516,3.6253316402435303
tsne,OpenFace,third_quarter_0221_10s,private,49.580055236816406,10.890907287597656
tsne,OpenFace,third_quarter_0228_10s,private,23.513853073120117,0.3444196879863739
tsne,OpenFace,third_quarter_0232_10s,private,29.95757293701172,-0.877238929271698
tsne,OpenFace,third_quarter_0234_10s,private,37.12117385864258,-14.186972618103027
tsne,OpenFace,third_quarter_0235_10s,private,39.325523376464844,3.893596649169922
tsne,OpenFace,third_quarter_0236_10s,private,46.86301040649414,11.18587589263916
tsne,OpenFace,third_quarter_0245_10s,private,47.050048828125,10.39013671875
tsne,OpenFace,third_quarter_0246_10s,private,39.399322509765625,4.969541072845459
tsne,OpenFace,third_quarter_0247_10s,private,26.726634979248047,7.802702903747559
tsne,OpenFace,third_quarter_0248_10s,private,14.254008293151855,15.49145793914795
tsne,OpenFace,third_quarter_0249_10s,private,15.593670845031738,-15.373157501220703
tsne,OpenFace,third_quarter_0253_10s,private,24.01371955871582,1.6721588373184204
tsne,OpenFace,third_quarter_0257_10s,private,21.824941635131836,-9.813179969787598
tsne,OpenFace,third_quarter_0260_10s,private,34.9262580871582,9.416362762451172
tsne,OpenFace,third_quarter_0264_10s,private,16.347187042236328,-15.52503776550293
tsne,OpenFace,third_quarter_0265_10s,private,14.69924545288086,13.534971237182617
tsne,OpenFace,third_quarter_0266_10s,private,37.6196403503418,-1.5090376138687134
tsne,OpenFace,video10_100_person9,CMOSE,-24.155729293823242,7.2346014976501465
tsne,OpenFace,video10_103_person14,CMOSE,-28.094152450561523,-3.1750600337982178
tsne,OpenFace,video10_110_person11,CMOSE,-13.998514175415039,-5.157449245452881
tsne,OpenFace,video10_120_person2,CMOSE,-25.93374252319336,-10.493047714233398
tsne,OpenFace,video10_120_person9,CMOSE,-45.6711311340332,14.301191329956055
tsne,OpenFace,video10_121_person17,CMOSE,-24.440832138061523,5.0032572746276855
tsne,OpenFace,video10_121_person5,CMOSE,-36.657630920410156,12.451915740966797
tsne,OpenFace,video10_125_person41,CMOSE,-25.489030838012695,-5.613475322723389
tsne,OpenFace,video10_127_person12,CMOSE,-29.84149169921875,1.8262858390808105
tsne,OpenFace,video10_127_person6,CMOSE,-44.46255874633789,10.848099708557129
tsne,OpenFace,video10_131_person11,CMOSE,-16.944292068481445,4.887640953063965
tsne,OpenFace,video10_136_person18,CMOSE,-37.34053421020508,9.012918472290039
tsne,OpenFace,video10_145_person35,CMOSE,-34.5794792175293,-0.8860435485839844
tsne,OpenFace,video10_14_person12,CMOSE,-27.307538986206055,-10.900725364685059
tsne,OpenFace,video10_24_person3,CMOSE,-26.066532135009766,-8.842193603515625
tsne,OpenFace,video10_26_person26,CMOSE,-22.924325942993164,-9.132695198059082
tsne,OpenFace,video10_27_person3,CMOSE,-25.97135353088379,-8.751726150512695
tsne,OpenFace,video10_30_person14,CMOSE,-24.633159637451172,-6.900076389312744
tsne,OpenFace,video10_31_person13,CMOSE,-40.509056091308594,2.3117170333862305
tsne,OpenFace,video10_31_person9,CMOSE,-22.776851654052734,6.2934722900390625
tsne,OpenFace,video10_32_person18,CMOSE,-29.994916915893555,3.2604451179504395
tsne,OpenFace,video10_33_person6,CMOSE,-28.811662673950195,2.637355327606201
tsne,OpenFace,video10_35_person7,CMOSE,-38.55256652832031,15.969816207885742
tsne,OpenFace,video10_39_person1,CMOSE,-39.0119743347168,15.473915100097656
tsne,OpenFace,video10_3_person7,CMOSE,-36.66386795043945,14.694110870361328
tsne,OpenFace,video10_40_person0,CMOSE,-39.62233352661133,5.695342540740967
tsne,OpenFace,video10_41_person0,CMOSE,-39.6192626953125,5.685693740844727
tsne,OpenFace,video10_42_person7,CMOSE,-39.4087028503418,16.33626365661621
tsne,OpenFace,video10_45_person2,CMOSE,-37.89748764038086,-5.046349048614502
tsne,OpenFace,video10_46_person3,CMOSE,-24.263652801513672,-8.825554847717285
tsne,OpenFace,video10_54_person11,CMOSE,-23.088502883911133,-8.354939460754395
tsne,OpenFace,video10_54_person5,CMOSE,-37.6852912902832,9.272308349609375
tsne,OpenFace,video10_56_person23,CMOSE,-31.85902214050293,0.7902897000312805
tsne,OpenFace,video10_58_person9,CMOSE,-22.395524978637695,6.5552215576171875
tsne,OpenFace,video10_59_person27,CMOSE,-19.94192886352539,-4.077937126159668
tsne,OpenFace,video10_63_person1,CMOSE,-37.87357711791992,17.9428768157959
tsne,OpenFace,video10_64_person15,CMOSE,-23.78636932373047,-6.740829944610596
tsne,OpenFace,video10_69_person7,CMOSE,-39.55656433105469,17.863521575927734
tsne,OpenFace,video10_6_person15,CMOSE,-36.00431442260742,5.716590881347656
tsne,OpenFace,video10_70_person10,CMOSE,-26.428373336791992,2.367809772491455
tsne,OpenFace,video10_72_person1,CMOSE,-37.2949333190918,17.51502799987793
tsne,OpenFace,video10_74_person2,CMOSE,-38.29914474487305,-3.8418095111846924
tsne,OpenFace,video10_75_person19,CMOSE,-19.495729446411133,-9.638315200805664
tsne,OpenFace,video10_76_person11,CMOSE,-14.382157325744629,-5.648670196533203
tsne,OpenFace,video10_77_person11,CMOSE,-14.673871040344238,-5.893434524536133
tsne,OpenFace,video10_80_person1,CMOSE,-38.28239059448242,17.026220321655273
tsne,OpenFace,video10_81_person1,CMOSE,-38.35673522949219,16.979429244995117
tsne,OpenFace,video10_81_person13,CMOSE,-40.04592514038086,-0.3244810402393341
tsne,OpenFace,video10_81_person6,CMOSE,-26.59636688232422,-10.612349510192871
tsne,OpenFace,video10_82_person30,CMOSE,-15.5883207321167,-9.196903228759766
tsne,OpenFace,video10_83_person3,CMOSE,-24.858196258544922,-8.813936233520508
tsne,OpenFace,video10_83_person9,CMOSE,-24.841205596923828,6.55808162689209
tsne,OpenFace,video10_84_person0,CMOSE,-43.42928695678711,-0.23054563999176025
tsne,OpenFace,video10_84_person2,CMOSE,-37.90950012207031,-3.526317834854126
tsne,OpenFace,video10_85_person9,CMOSE,-24.933441162109375,6.566495418548584
tsne,OpenFace,video10_88_person19,CMOSE,-24.71977424621582,-4.420408248901367
tsne,OpenFace,video10_89_person0,CMOSE,-42.38504409790039,-1.196874976158142
tsne,OpenFace,video10_90_person33,CMOSE,-14.115321159362793,-5.639347076416016
tsne,OpenFace,video10_90_person35,CMOSE,-31.56124496459961,0.98789381980896
tsne,OpenFace,video10_93_person13,CMOSE,-40.251258850097656,-1.944751262664795
tsne,OpenFace,video10_94_person9,CMOSE,-23.602258682250977,8.560633659362793
tsne,OpenFace,video10_95_person0,CMOSE,-40.84639358520508,-1.492926836013794
tsne,OpenFace,video10_95_person15,CMOSE,-23.208637237548828,-6.952452659606934
tsne,OpenFace,video10_96_person30,CMOSE,-15.521015167236328,-9.034622192382812
tsne,OpenFace,video10_99_person11,CMOSE,-24.049312591552734,-5.307490825653076
tsne,OpenFace,video10_9_person2,CMOSE,-37.89939880371094,-2.9201061725616455
tsne,OpenFace,video14_10_person10,CMOSE,-45.88303756713867,3.0930726528167725
tsne,OpenFace,video14_11_person12,CMOSE,-24.478431701660156,11.558969497680664
tsne,OpenFace,video14_11_person18,CMOSE,-37.614166259765625,2.1070480346679688
tsne,OpenFace,video14_12_person16,CMOSE,-18.181711196899414,-11.504745483398438
tsne,OpenFace,video14_12_person6,CMOSE,-17.395009994506836,-9.08254337310791
tsne,OpenFace,video14_15_person20,CMOSE,-13.785099983215332,-7.388154983520508
tsne,OpenFace,video14_19_person6,CMOSE,-17.63298797607422,-9.717691421508789
tsne,OpenFace,video14_19_person9,CMOSE,-26.845508575439453,7.551366806030273
tsne,OpenFace,video14_23_person16,CMOSE,-17.72132682800293,-11.058939933776855
tsne,OpenFace,video14_24_person16,CMOSE,-17.589767456054688,-10.679876327514648
tsne,OpenFace,video14_26_person0,CMOSE,-22.772462844848633,-5.508382320404053
tsne,OpenFace,video14_28_person11,CMOSE,-43.28386688232422,6.275259017944336
tsne,OpenFace,video14_28_person14,CMOSE,-28.557167053222656,9.657748222351074
tsne,OpenFace,video14_29_person3,CMOSE,-44.431121826171875,0.07574737071990967
tsne,OpenFace,video14_31_person19,CMOSE,-27.7440128326416,11.39881420135498
tsne,OpenFace,video14_32_person10,CMOSE,-42.19338607788086,1.6988921165466309
tsne,OpenFace,video14_32_person8,CMOSE,-42.220245361328125,0.7493557333946228
tsne,OpenFace,video14_33_person15,CMOSE,-14.304890632629395,-7.823140621185303
tsne,OpenFace,video14_34_person8,CMOSE,-42.32286071777344,0.8653393387794495
tsne,OpenFace,video14_36_person0,CMOSE,-22.98264503479004,-5.868395805358887
tsne,OpenFace,video14_37_person3,CMOSE,-37.52705764770508,16.53618049621582
tsne,OpenFace,video14_3_person4,CMOSE,-10.29651927947998,-6.956763744354248
tsne,OpenFace,video14_40_person5,CMOSE,-41.330543518066406,3.246898651123047
tsne,OpenFace,video14_50_person4,CMOSE,-20.52730941772461,-7.069967746734619
tsne,OpenFace,video14_51_person18,CMOSE,-40.5725212097168,2.128462791442871
tsne,OpenFace,video14_52_person2,CMOSE,-20.73139190673828,6.828059196472168
tsne,OpenFace,video14_55_person3,CMOSE,-44.99427032470703,-0.3707329034805298
tsne,OpenFace,video14_56_person14,CMOSE,-28.18305206298828,9.176935195922852
tsne,OpenFace,video14_57_person19,CMOSE,-27.79755973815918,11.465521812438965
tsne,OpenFace,video14_5_person9,CMOSE,-26.47467041015625,6.83737850189209
tsne,OpenFace,video14_60_person4,CMOSE,-17.879802703857422,-8.621545791625977
tsne,OpenFace,video14_61_person8,CMOSE,-33.50421142578125,11.68056869506836
tsne,OpenFace,video14_69_person14,CMOSE,-28.176647186279297,8.522330284118652
tsne,OpenFace,video15_100_person5,CMOSE,-14.204773902893066,17.338964462280273
tsne,OpenFace,video15_116_person4,CMOSE,-14.39729118347168,20.41593360900879
tsne,OpenFace,video15_12_person4,CMOSE,-16.545875549316406,14.093031883239746
tsne,OpenFace,video15_146_person2,CMOSE,-11.312882423400879,4.857243537902832
tsne,OpenFace,video15_149_person2,CMOSE,-11.037901878356934,5.639305591583252
tsne,OpenFace,video15_149_person3,CMOSE,-13.722114562988281,9.336769104003906
tsne,OpenFace,video15_151_person3,CMOSE,-13.611783981323242,9.426275253295898
tsne,OpenFace,video15_15_person2,CMOSE,-13.53536319732666,-10.406826972961426
tsne,OpenFace,video15_163_person5,CMOSE,-14.259673118591309,19.50552749633789
tsne,OpenFace,video15_16_person1,CMOSE,-9.475213050842285,15.489239692687988
tsne,OpenFace,video15_181_person4,CMOSE,-41.48344039916992,-7.972991466522217
tsne,OpenFace,video15_181_person5,CMOSE,-17.74509620666504,15.793302536010742
tsne,OpenFace,video15_189_person3,CMOSE,-13.429691314697266,9.618542671203613
tsne,OpenFace,video15_210_person3,CMOSE,-16.17098045349121,13.302250862121582
tsne,OpenFace,video15_23_person1,CMOSE,-9.484172821044922,15.499520301818848
tsne,OpenFace,video15_30_person2,CMOSE,-12.820427894592285,-10.015053749084473
tsne,OpenFace,video15_38_person4,CMOSE,-18.12432098388672,17.337120056152344
tsne,OpenFace,video15_39_person5,CMOSE,-14.929187774658203,20.431636810302734
tsne,OpenFace,video15_53_person4,CMOSE,-18.0592098236084,16.119911193847656
tsne,OpenFace,video15_63_person2,CMOSE,-13.93179988861084,-11.120734214782715
tsne,OpenFace,video15_79_person5,CMOSE,-13.448710441589355,19.69791603088379
tsne,OpenFace,video15_96_person5,CMOSE,-14.175424575805664,17.327062606811523
